http://data.lod2.eu/scoreboard/ds/indicator/e_ebuy_ENT_ALL_XFIN__ent	% of enterprises using any computer network for purchases (at least 1%)	CT.NET.EN.TL.PU.TE.ZS
http://data.lod2.eu/scoreboard/ds/indicator/e_ebuy_ENT_SM_XFIN__ent	% of SMEs using any computer network for purchases (at least 1%)	CT.NET.SMES.PU.TE.ZS
http://data.lod2.eu/scoreboard/ds/indicator/e_esell_ENT_ALL_XFIN__ent	% of enterprises using any computer network for sales (at least 1%)	CT.NET.EN.TL.SL.TE.ZS
http://data.lod2.eu/scoreboard/ds/indicator/e_esell_ENT_SM_XFIN__ent	% of SMEs using any computer networks for sales (at least 1%)	CT.NET.SMES.SL.TE.ZS
http://data.lod2.eu/scoreboard/ds/indicator/e_eturn_ENT_ALL_XFIN__turn	Total electronic sales by enterprises, as a % of their total turnover	CT.NET.EN.TL.SL.TU.ZS
http://data.lod2.eu/scoreboard/ds/indicator/e_iacc3g_ENT_ALL_XFIN__ent	% of enterprises providing portable devices to some of their persons employed	CT.NET.EN.TL.PD.TE.ZS
http://data.lod2.eu/scoreboard/ds/indicator/e_igov2pr_ENT_ALL_XFIN__ent	% of enterprises submitting a proposal in a public electronic tender system (eProcurement)	CT.ETS.EN.TL.TE.ZS
http://data.lod2.eu/scoreboard/ds/indicator/e_igov_ENT_ALL_XFIN__ent	% of enterprises interacting online with public authorities	CT.IPA.EN.TL.TE.ZS
http://data.lod2.eu/scoreboard/ds/indicator/e_igovrt_ENT_ALL_XFIN__ent	% of enterprises returning filled in forms to public authorities, over the internet	CT.FPA.EN.TL.TE.ZS
http://data.lod2.eu/scoreboard/ds/indicator/e_inv_ENT_ALL_XFIN__ent	% of enterprises sending or receiving e-invoices in a format suitable for automatic processing	CT.EIN.EN.TL.TE.ZS
http://data.lod2.eu/scoreboard/ds/indicator/e_rfid_ENT_ALL_XFIN__ent	% of enterprises using Radio Frequency Identification (RFID) technologies	CT.RFI.EN.TL.TE.ZS
http://data.lod2.eu/scoreboard/ds/indicator/e_sisc_ENT_ALL_XFIN__ent	% of enterprises sharing electronic information on the supply chain	CT.ESC.EN.TL.TE.ZS
http://data.lod2.eu/scoreboard/ds/indicator/e_sisorp_ENT_L_XFIN__ent	% of Large enterprises that share internally electronic information on sales/purchases	CT.SII.LENT.TE.ZS
http://data.lod2.eu/scoreboard/ds/indicator/e_sisorp_ENT_SM_XFIN__ent	% of SMEs that share internally electronic information on sales/purchases	CT.SII.SMES.TE.ZS
http://data.lod2.eu/scoreboard/ds/indicator/h_broad_HH_TOTAL__hh	Broadband take-up - % of households having a broadband connection	IT.BRB.FBRB.HH.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/h_iacc_HH_TOTAL__hh	% of households with access to the Internet at home	IT.NET.ACCS.HH.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_bfeu_IND_TOTAL__ind	% of population ordering goods or services online, from sellers from other EU countries	CT.OOD.POPU.EU.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_bfeu_IND_TOTAL__ind_ilt12	% of internet users ordering goods or services online, from sellers from other EU countries	CT.OOD.IUSE.EU.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_bgoodo_IND_TOTAL__ind	% of population ordering content or software that were delivered or upgraded online	CT.OOD.POPU.SW.ON.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_bgoodo_IND_TOTAL__ind_ilt12	% of internet users ordering content or software that were delivered or upgraded online	CT.OOD.IUSE.SW.ON.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_blt12_IND_TOTAL__ind	% of population ordering goods or services online	CT.OOD.POPU.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_blt12_IND_TOTAL__ind_ilt12	% of internet users ordering goods or services online	CT.OOD.IUSE.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_cisk_sfjobx_sal_self_fam__ind	% of workers who judge their current ICT skills insufficient for changing job within a year	CT.ICT.WKER.IN.JB.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_cprg_IND_TOTAL__ind	% of individuals who have written a computer program using a specialised programming language	CT.PRL.INDV.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_csk_ge_me_IND_TOTAL__ind	% of individuals with medium or high computer skills (3 or more of 6 computer activities)	CT.CSK.INDV.MH.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_cweb_IND_TOTAL__ind	% of individuals who have created a Web page	CT.WEB.INDV.TOTAL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_iday_IND_TOTAL__ind	% of population who are frequent internet users (every day or almost every day)	CT.FIU.POPU.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_igov12rt_IND_TOTAL__ind	% of population sending filled forms to public authorities, over the internet, last 12 months	CT.FPA.POPU.12.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_igovrt_IND_TOTAL__ind	% of population sending filled forms to public authorities, over the internet, last 3 months	CT.FPA.POPU.03.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_igovrt_IND_TOTAL__ind_iu3	% of internet users sending filled forms to public authorities, last 3 months	CT.FPA.IUSE.03.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_ihif_IND_TOTAL__ind	% of population seeking online information about health	CT.OIH.POPU.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_ihif_IND_TOTAL__ind_iu3	% of internet users seeking online information about health	CT.IOH.IUSE.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_isk_ge_me_IND_TOTAL__ind	% of individuals with medium or high internet skills (3 or more of 6 internet activities)	CT.ISK.INDV.MH.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_iu3g_IND_TOTAL__ind	Mobile broadband take-up - % of population accessing the Internet through a mobile phone via UMTS (3G)	IT.MBB.UMTS.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_iubk_IND_TOTAL__ind	% of population using online banking	IT.OBK.USER.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_iubk_IND_TOTAL__ind_iu3	% of internet users using online banking	IT.OBK.USER.IU.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_iueduif_IND_TOTAL__ind	% of population looking online for information about education, training or course offers	CT.SOI.ETC.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_iueduif_IND_TOTAL__ind_iu3	% of internet users looking online for information about education, training or course offers	CT.SOI.ETC.IU.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_iugm_IND_TOTAL__ind	% of population playing or downloading games, images, films or music	CT.RPD.MUME.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_iugm_IND_TOTAL__ind_iu3	% of internet users playing or downloading games, images, films or music	CT.RPD.MUME.IU.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_iugov12_IND_TOTAL__ind	% of population interacting online with public authorities, last 12 months	CT.IPA.POPU.12.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_iugov_IND_TOTAL__ind	% of population interacting online with public authorities, last 3 months	CT.IPA.POPU.03.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_iugov_IND_TOTAL__ind_iu3	% of internet users interacting online with public authorities, last 3 months	CT.IPA.IUSE.03.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_iuif_IND_TOTAL__ind	% of population looking for information about goods and services online	CT.SOI.GDSR.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_iuif_IND_TOTAL__ind_iu3	% of internet users looking for information about goods and services online	CT.SOI.GDSR.IU.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_iujob_IND_TOTAL__ind	% of population looking online for a job or sending a job application	CT.SOI.JOBA.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_iujob_IND_TOTAL__ind_iu3	% of internet users looking online for a job or sending a job application	CT.SOI.JOBA.IU.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_iunw_IND_TOTAL__ind	% of population reading / downloading online newspapers / news magazines	CT.RPD.PAMA.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_iunw_IND_TOTAL__ind_iu3	% of internet users reading / downloading online newspapers / news magazines	CT.RPD.PAMA.IU.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_iuolc_IND_TOTAL__ind	% of population doing an online course (in any subject)	CT.RPD.COUR.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_iuolc_IND_TOTAL__ind_iu3	% of internet users doing an online course (in any subject)	CT.RPD.COUR.IU.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_iuport_IND_TOTAL__ind	% of population using a laptop to access the internet, away from home or work	CT.NET.LAPT.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_iuse_IND_TOTAL__ind	% of population who are regular internet users (at least once a week)	CT.NET.RIUS.TL.ZS
