Neusiedl am See	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700
Andau	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10701
Apetlon	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10702
Bruckneudorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10703
Deutsch Jahrndorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10704
Frauenkirchen	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10705
Gattendorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10706
Gols	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10707
Halbturn	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10708
Illmitz	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10709
Jois	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10710
Kittsee	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10711
Mönchhof	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10712
Neusiedl am See	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10713
Nickelsdorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10714
Pama	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10715
Pamhagen	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10716
Parndorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10717
Podersdorf am See	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10718
Sankt Andrä am Zicksee	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10719
Tadten	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10720
Wallern im Burgenland	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10721
Weiden am See	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10722
Winden am See	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10723
Zurndorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10724
Neudorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10725
Potzneusiedl	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10726
Edelstal	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10700/10727
Oberpullendorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800
Deutschkreutz	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10801
Draßmarkt	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10802
Frankenau-Unterpullendorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10803
Großwarasdorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10804
Horitschon	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10805
Kaisersdorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10806
Kobersdorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10807
Lackenbach	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10808
Lockenhaus	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10809
Lutzmannsburg	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10810
Mannersdorf an der Rabnitz	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10811
Markt Sankt Martin	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10812
Neckenmarkt	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10813
Neutal	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10814
Nikitsch	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10815
Oberpullendorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10816
Pilgersdorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10817
Piringsdorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10818
Raiding	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10819
Ritzing	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10820
Steinberg-Dörfl	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10821
Stoob	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10822
Weppersdorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10823
