NYMBURK	http://bwd.eea.europa.eu/resource/provinces/CZNYMBURK	World/tmp/NYMBURK	non-administrative-area
NÁCHOD	http://bwd.eea.europa.eu/resource/provinces/CZNÁCHOD	World/tmp/NÁCHOD	non-administrative-area
OLOMOUC	http://bwd.eea.europa.eu/resource/provinces/CZOLOMOUC	World/tmp/OLOMOUC	non-administrative-area
OPAVA	http://bwd.eea.europa.eu/resource/provinces/CZOPAVA	World/tmp/OPAVA	non-administrative-area
PARDUBICE	http://bwd.eea.europa.eu/resource/provinces/CZPARDUBICE	World/tmp/PARDUBICE	non-administrative-area
PELHŘIMOV	http://bwd.eea.europa.eu/resource/provinces/CZPELHŘIMOV	World/tmp/PELHŘIMOV	non-administrative-area
PLZEŇ-MĚSTO	http://bwd.eea.europa.eu/resource/provinces/CZPLZEŇ-MĚSTO	World/tmp/PLZEŇ-MĚSTO	non-administrative-area
PLZEŇ-SEVER	http://bwd.eea.europa.eu/resource/provinces/CZPLZEŇ-SEVER	World/tmp/PLZEŇ-SEVER	non-administrative-area
PRAHA 12	http://bwd.eea.europa.eu/resource/provinces/CZPRAHA%2012	World/tmp/PRAHA12	non-administrative-area
PRAHA 15	http://bwd.eea.europa.eu/resource/provinces/CZPRAHA%2015	World/tmp/PRAHA15	non-administrative-area
PRAHA 4	http://bwd.eea.europa.eu/resource/provinces/CZPRAHA%204	World/tmp/PRAHA4	non-administrative-area
PRAHA 5	http://bwd.eea.europa.eu/resource/provinces/CZPRAHA%205	World/tmp/PRAHA5	non-administrative-area
PRAHA 6	http://bwd.eea.europa.eu/resource/provinces/CZPRAHA%206	World/tmp/PRAHA6	non-administrative-area
PRAHA-VÝCHOD	http://bwd.eea.europa.eu/resource/provinces/CZPRAHA-VÝCHOD	World/tmp/PRAHA-VÝCHOD	non-administrative-area
PRAHA-ZÁPAD	http://bwd.eea.europa.eu/resource/provinces/CZPRAHA-ZÁPAD	World/tmp/PRAHA-ZÁPAD	non-administrative-area
PROSTĚJOV	http://bwd.eea.europa.eu/resource/provinces/CZPROSTĚJOV	World/tmp/PROSTĚJOV	non-administrative-area
PÍSEK	http://bwd.eea.europa.eu/resource/provinces/CZPÍSEK	World/tmp/PÍSEK	non-administrative-area
PŘÍBRAM	http://bwd.eea.europa.eu/resource/provinces/CZPŘÍBRAM	World/tmp/PŘÍBRAM	non-administrative-area
RAKOVNÍK	http://bwd.eea.europa.eu/resource/provinces/CZRAKOVNÍK	World/tmp/RAKOVNÍK	non-administrative-area
SEMILY	http://bwd.eea.europa.eu/resource/provinces/CZSEMILY	World/tmp/SEMILY	non-administrative-area
SOKOLOV	http://bwd.eea.europa.eu/resource/provinces/CZSOKOLOV	World/tmp/SOKOLOV	non-administrative-area
SVITAVY	http://bwd.eea.europa.eu/resource/provinces/CZSVITAVY	World/tmp/SVITAVY	non-administrative-area
TEPLICE	http://bwd.eea.europa.eu/resource/provinces/CZTEPLICE	World/tmp/TEPLICE	non-administrative-area
UHERSKÉ HRADIŠTĚ	http://bwd.eea.europa.eu/resource/provinces/CZUHERSKÉ%20HRADIŠTĚ	World/tmp/UHERSKÉHRADIŠTĚ	non-administrative-area
VSETÍN	http://bwd.eea.europa.eu/resource/provinces/CZVSETÍN	World/tmp/VSETÍN	non-administrative-area
VYŠKOV	http://bwd.eea.europa.eu/resource/provinces/CZVYŠKOV	World/tmp/VYŠKOV	non-administrative-area
ZLÍN	http://bwd.eea.europa.eu/resource/provinces/CZZLÍN	World/tmp/ZLÍN	non-administrative-area
ZNOJMO	http://bwd.eea.europa.eu/resource/provinces/CZZNOJMO	World/tmp/ZNOJMO	non-administrative-area
ÚSTÍ NAD LABEM	http://bwd.eea.europa.eu/resource/provinces/CZÚSTÍ%20NAD%20LABEM	World/tmp/ÚSTÍNADLABEM	non-administrative-area
ÚSTÍ NAD ORLICÍ	http://bwd.eea.europa.eu/resource/provinces/CZÚSTÍ%20NAD%20ORLICÍ	World/tmp/ÚSTÍNADORLICÍ	non-administrative-area
ČESKÁ LÍPA	http://bwd.eea.europa.eu/resource/provinces/CZČESKÁ%20LÍPA	World/tmp/ČESKÁLÍPA	non-administrative-area
ČESKÝ KRUMLOV	http://bwd.eea.europa.eu/resource/provinces/CZČESKÝ%20KRUMLOV	World/tmp/ČESKÝKRUMLOV	non-administrative-area
ŽĎÁR NAD SÁZAVOU	http://bwd.eea.europa.eu/resource/provinces/CZŽĎÁR%20NAD%20SÁZAVOU	World/tmp/ŽĎÁRNADSÁZAVOU	non-administrative-area
AACHEN	http://bwd.eea.europa.eu/resource/provinces/DEAACHEN	World/tmp/AACHEN	non-administrative-area
AACHEN	http://bwd.eea.europa.eu/resource/provinces/DEAACHEN,%20KREIS	World/tmp/AACHEN	non-administrative-area
AHRWEILER	http://bwd.eea.europa.eu/resource/provinces/DEAHRWEILER	Germany/Rheinland-Pfalz/Koblenz/Ahrweiler	non-administrative-area
AICHACH-FRIEDBERG	http://bwd.eea.europa.eu/resource/provinces/DEAICHACH-FRIEDBERG	Germany/Bayern/Schwaben/Aichach-Friedberg	non-administrative-area
ALB-DONAU-KREIS	http://bwd.eea.europa.eu/resource/provinces/DEALB-DONAU-KREIS	Germany/Baden-Württemberg/Tübingen/Alb-Donau-Kreis	non-administrative-area
ALTENBURGER LAND	http://bwd.eea.europa.eu/resource/provinces/DEALTENBURGER%20LAND	Germany/Thüringen/AltenburgerLand	non-administrative-area
ALTENKIRCHEN	http://bwd.eea.europa.eu/resource/provinces/DEALTENKIRCHEN	Germany/Rheinland-Pfalz/Koblenz/Altenkirchen	non-administrative-area
