http://rdfdata.eionet.europa.eu/eurostat/data/tsdtr310	HICP - annual average indices for transport prices	FP.HCP.ITRN
http://rdfdata.eionet.europa.eu/eurostat/data/tps00001	Population on 1 January	SP.POP.TOTL
http://rdfdata.eionet.europa.eu/eurostat/data/tin00089	Households with broadband access	IT.BBD.PRVT
http://rdfdata.eionet.europa.eu/eurostat/data/ttr00005	Goods transport by road	LP.ROD.GOOD
http://rdfdata.eionet.europa.eu/eurostat/data/tsdpc410	Organisations and sites with eco-management and audit scheme (EMAS) registration	EN.ORG.EMAS
http://rdfdata.eionet.europa.eu/eurostat/data/tsdph370	Urban population exposure to air pollution by particulate matter	EN.URB.DPEM
http://rdfdata.eionet.europa.eu/eurostat/data/tsdph380	Urban population exposure to air pollution by ozone	EN.URB.OZON
http://rdfdata.eionet.europa.eu/eurostat/data/tsdtr450	Average carbon dioxide emissions per km from new passenger cars	EN.CO2.PACA
http://rdfdata.eionet.europa.eu/eurostat/data/ten00106	Generation of waste by economic activity	EN.WAS.GERN.AC
http://rdfdata.eionet.europa.eu/eurostat/data/tsdpc240	Municipal waste generation and treatment, by type of treatment method	EN.WAS.MUNI.TR
http://rdfdata.eionet.europa.eu/eurostat/data/tsdpc100	Resource productivity	ER.GDP.DMCO
http://rdfdata.eionet.europa.eu/eurostat/data/t2020_31	Share of renewable energy in gross final energy consumption	EG.FEC.RNEW.ZS
http://rdfdata.eionet.europa.eu/eurostat/data/tsdcc330	Electricity generated from renewable sources	EG.ELC.RNEW
http://rdfdata.eionet.europa.eu/eurostat/data/ten00076	Primary production of energy by resource	ER.EGY.PROD
http://rdfdata.eionet.europa.eu/eurostat/data/ten00078	ten00078	UN.UND.UNDE
http://rdfdata.eionet.europa.eu/eurostat/data/ten00079	ten00079	UN.UND.UNDE
http://rdfdata.eionet.europa.eu/eurostat/data/tsdcc320	Gross inland energy consumption by fuel type	EG.CON.DOMS.FO
http://rdfdata.eionet.europa.eu/eurostat/data/ten00095	Final energy consumption by product	EG.CON.DOMS.PR
http://rdfdata.eionet.europa.eu/eurostat/data/tsdpc320	Final energy consumption by sector	EG.CON.DOMS.SA
http://rdfdata.eionet.europa.eu/eurostat/data/ten00118	Gas prices by type of user	EG.PRI.SGAG
http://rdfdata.eionet.europa.eu/eurostat/data/ten00115	ten00115	UN.UND.UNDE
http://rdfdata.eionet.europa.eu/eurostat/data/ten00117	Electricity prices by type of user	EG.PRI.ELEC
http://rdfdata.eionet.europa.eu/eurostat/data/tipsgo20	General government gross debt (EDP concept), consolidated - quarterly data	GC.DOD.TOTL
http://rdfdata.eionet.europa.eu/eurostat/data/tsdec410	Total employment rate	SL.EMP.TOTL.ZS
http://rdfdata.eionet.europa.eu/worldbank/dataset/wdi/EN.ATM.CO2E.KT	CO2 emissions (kt)	EN.ATM.CO2E.KT
http://rdfdata.eionet.europa.eu/worldbank/dataset/wdi/EN.ATM.CO2E.PC	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC
http://rdfdata.eionet.europa.eu/worldbank/dataset/wdi/EN.ATM.GHGO.KT.CE	Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)	EN.ATM.GHGO.KT.CE
http://rdfdata.eionet.europa.eu/worldbank/dataset/wdi/NY.GDP.MKTP.CD	GDP (current US$)	NY.GDP.MKTP.CD
http://rdfdata.eionet.europa.eu/worldbank/dataset/wdi/NY.GDP.MKTP.PP.CD	GDP, PPP (current international $)	NY.GDP.MKTP.PP.CD
http://rdfdata.eionet.europa.eu/worldbank/dataset/wdi/NY.GDP.PCAP.KD	GDP per capita (constant 2000 US$)	NY.GDP.PCAP.KD
http://rdfdata.eionet.europa.eu/worldbank/dataset/wdi/SP.POP.TOTL	Population, total	SP.POP.TOTL
http://bwd.eea.europa.eu/resource/stationsperregion/	Stations per region per year	IS.USE.STAT
http://bwd.eea.europa.eu/resource/stationsperprovince/	Stations per province per year	IS.USE.STAT
http://rdfdata.eionet.europa.eu/eurostat/data/nrg_107a	Supply, transformation and consumption of renewable energies - annual data	EG.USE.SPTC.RE
http://rdfdata.eionet.europa.eu/eurostat/data/nrg_108a	Supply, transformation and consumption of wastes (non-renewable) - annual data	EG.USE.SPTC.NR
http://rdfdata.eionet.europa.eu/eurostat/data/env_ac_rme	Material flow accounts in raw material equivalents - modelling estimates	EN.MFA.RMEQ
http://rdfdata.eionet.europa.eu/fao/data/FoodSupply_LivestockFish_E_All_Data		
http://rdfdata.eionet.europa.eu/eurostat/data/nama_10_gdp	GDP and main components (output, expenditure and income)	NY.NAI.TOTL
http://rdfdata.eionet.europa.eu/eurostat/data/nama_10_a64	National Accounts aggregates by industry (up to NACE A*64)	NY.IND.NACE.64
http://rdfdata.eionet.europa.eu/eurostat/data/env_ac_rp	Resource productivity	ER.GDP.DMCO	
http://reference.eionet.europa.eu/emas_dong/db	DONG electricity usage measurements	EG.USE.ELEC
http://rdfdata.eionet.europa.eu/eurostat/data/nrg_110a	Complete energy balances - annual data	EG.BAL.TOTL
