BENEŠOV	http://bwd.eea.europa.eu/resource/provinces/CZBENEŠOV	CzechRepublic/CentralBohemianRegion/Benešov	Benešov District	administrative-area
BEROUN	http://bwd.eea.europa.eu/resource/provinces/CZBEROUN	CzechRepublic/CentralBohemianRegion/Beroun	Beroun District	administrative-area
BLANSKO	http://bwd.eea.europa.eu/resource/provinces/CZBLANSKO	CzechRepublic/SouthMoravianRegion/Blansko	Blansko District	administrative-area
BRNO-MĚSTO	http://bwd.eea.europa.eu/resource/provinces/CZBRNO-MĚSTO	CzechRepublic/SouthMoravianRegion/Brno-City/Brno	Brno	administrative-area
BRNO-VENKOV	http://bwd.eea.europa.eu/resource/provinces/CZBRNO-VENKOV	CzechRepublic/SouthMoravianRegion/Brno-Country	Brno-Country District	administrative-area
BRUNTÁL	http://bwd.eea.europa.eu/resource/provinces/CZBRUNTÁL	CzechRepublic/Moravian-SilesianRegion/Bruntál	Bruntál District	administrative-area
CHEB	http://bwd.eea.europa.eu/resource/provinces/CZCHEB	CzechRepublic/KarlovyVaryRegion/Cheb	Cheb District	administrative-area
CHOMUTOV	http://bwd.eea.europa.eu/resource/provinces/CZCHOMUTOV	CzechRepublic/ÚstínadLabemRegion/Chomutov	Chomutov District	administrative-area
CHRUDIM	http://bwd.eea.europa.eu/resource/provinces/CZCHRUDIM	CzechRepublic/PardubiceRegion/Chrudim	Chrudim District	administrative-area
DOMAŽLICE	http://bwd.eea.europa.eu/resource/provinces/CZDOMAŽLICE	CzechRepublic/PlzeňRegion/Domažlice/Domazlice	Domazlice	administrative-area
DĚČÍN	http://bwd.eea.europa.eu/resource/provinces/CZDĚČÍN	CzechRepublic/ÚstínadLabemRegion/Děčín	Děčín District	administrative-area
FRÝDEK-MÍSTEK	http://bwd.eea.europa.eu/resource/provinces/CZFRÝDEK-MÍSTEK	CzechRepublic/Moravian-SilesianRegion/Frýdek-Místek	Frýdek-Místek District	administrative-area
HAVLÍČKŮV BROD	http://bwd.eea.europa.eu/resource/provinces/CZHAVLÍČKŮV%20BROD	CzechRepublic/VysocinaRegion/HavlíčkůvBrod	Havlíčkův Brod District	administrative-area
HODONÍN	http://bwd.eea.europa.eu/resource/provinces/CZHODONÍN	CzechRepublic/SouthMoravianRegion/Hodonín	Hodonín District	administrative-area
HRADEC KRÁLOVÉ	http://bwd.eea.europa.eu/resource/provinces/CZHRADEC%20KRÁLOVÉ	CzechRepublic/HradecKrálovéRegion/HradecKrálové/HradecKralove	Hradec Kralove	administrative-area
JABLONEC NAD NISOU	http://bwd.eea.europa.eu/resource/provinces/CZJABLONEC%20NAD%20NISOU	CzechRepublic/LiberecRegion/JablonecnadNisou	Jablonec nad Nisou District	administrative-area
JIHLAVA	http://bwd.eea.europa.eu/resource/provinces/CZJIHLAVA	CzechRepublic/VysocinaRegion/Jihlava	Jihlava District	administrative-area
JINDŘICHŮV HRADEC	http://bwd.eea.europa.eu/resource/provinces/CZJINDŘICHŮV%20HRADEC	CzechRepublic/SouthBohemianRegion/JindřichůvHradec/JindrichuvHradec	Jindrichuv Hradec	administrative-area
JIČÍN	http://bwd.eea.europa.eu/resource/provinces/CZJIČÍN	CzechRepublic/HradecKrálovéRegion/Jičín/Jicin	Jicin	administrative-area
KARLOVY VARY	http://bwd.eea.europa.eu/resource/provinces/CZKARLOVY%20VARY	CzechRepublic/KarlovyVaryRegion/KarlovyVary	Karlovy Vary District	administrative-area
KARVINÁ	http://bwd.eea.europa.eu/resource/provinces/CZKARVINÁ	CzechRepublic/Moravian-SilesianRegion/Karviná/Karvina	Karvina	administrative-area
KLATOVY	http://bwd.eea.europa.eu/resource/provinces/CZKLATOVY	CzechRepublic/PlzeňRegion/Klatovy	Klatovy District	administrative-area
KOLÍN	http://bwd.eea.europa.eu/resource/provinces/CZKOLÍN	CzechRepublic/CentralBohemianRegion/Kolín/Kolin	Kolin	administrative-area
LIBEREC	http://bwd.eea.europa.eu/resource/provinces/CZLIBEREC	CzechRepublic/LiberecRegion/Liberec	Liberec District	administrative-area
LITOMĚŘICE	http://bwd.eea.europa.eu/resource/provinces/CZLITOMĚŘICE	CzechRepublic/ÚstínadLabemRegion/Litoměřice/Litomerice	Litomerice	administrative-area
MLADÁ BOLESLAV	http://bwd.eea.europa.eu/resource/provinces/CZMLADÁ%20BOLESLAV	CzechRepublic/CentralBohemianRegion/MladáBoleslav/MladaBoleslav	Mlada Boleslav	administrative-area
MOST	http://bwd.eea.europa.eu/resource/provinces/CZMOST	CzechRepublic/ÚstínadLabemRegion/Most	Most District	administrative-area
NOVÝ JIČÍN	http://bwd.eea.europa.eu/resource/provinces/CZNOVÝ%20JIČÍN	CzechRepublic/Moravian-SilesianRegion/NovýJičín/NovyJicin	Novy Jicin	administrative-area
NYMBURK	http://bwd.eea.europa.eu/resource/provinces/CZNYMBURK	CzechRepublic/CentralBohemianRegion/Nymburk	Nymburk District	administrative-area
NÁCHOD	http://bwd.eea.europa.eu/resource/provinces/CZNÁCHOD	CzechRepublic/HradecKrálovéRegion/Náchod/Nachod	Nachod	administrative-area
OLOMOUC	http://bwd.eea.europa.eu/resource/provinces/CZOLOMOUC	CzechRepublic/OlomoucRegion/Olomouc	Olomouc District	administrative-area
OPAVA	http://bwd.eea.europa.eu/resource/provinces/CZOPAVA	CzechRepublic/Moravian-SilesianRegion/Opava	Opava District	administrative-area
PARDUBICE	http://bwd.eea.europa.eu/resource/provinces/CZPARDUBICE	CzechRepublic/PardubiceRegion/Pardubice	Pardubice District	administrative-area
PELHŘIMOV	http://bwd.eea.europa.eu/resource/provinces/CZPELHŘIMOV	CzechRepublic/VysocinaRegion/Pelhřimov/Pelhrimov	Pelhrimov	administrative-area
PLZEŇ-MĚSTO	http://bwd.eea.europa.eu/resource/provinces/CZPLZEŇ-MĚSTO	CzechRepublic/PlzeňRegion/Plzeň-City/Pilsen	Pilsen	administrative-area
PLZEŇ-SEVER	http://bwd.eea.europa.eu/resource/provinces/CZPLZEŇ-SEVER	CzechRepublic/PlzeňRegion/Plzeň-North	Plzeň-North District	administrative-area
PRAHA 12	http://bwd.eea.europa.eu/resource/provinces/CZPRAHA%2012	CzechRepublic/Prague/HlavníměstoPraha/Prague/Prague12	Prague 12	administrative-area
PRAHA 15	http://bwd.eea.europa.eu/resource/provinces/CZPRAHA%2015	CzechRepublic/Prague/HlavníměstoPraha/Prague/Prague15	Prague 15	administrative-area
PRAHA 4	http://bwd.eea.europa.eu/resource/provinces/CZPRAHA%204	CzechRepublic/Prague/HlavníměstoPraha/Prague/Prague4	Prague 4	administrative-area
PRAHA 5	http://bwd.eea.europa.eu/resource/provinces/CZPRAHA%205	CzechRepublic/Prague/HlavníměstoPraha/Prague/Prague5	Prague 5	administrative-area
